23.82780255,0
26.34228106,23.94754025
27.49459123,26.36647036
29.10449594,27.51177073
29.42687326,29.13700053
29.62665464,29.43430589
30.47489589,29.63260357
34.64142481,30.50544535
38.68640247,34.81375728
39.31078875,38.86888313
42.25976852,39.33404694
42.51708537,42.43004861
43.25376936,42.52264091
45.22322083,43.30459647
48.64089475,45.36763342
49.04284794,48.90629432
49.69358772,49.05472217
51.43186355,49.75293588
52.16158005,51.59791134
53.37193494,52.22074969
53.99439882,53.49984442
54.07427328,54.05241917
55.54408109,54.07697435
57.03308683,55.73472208
59.95931379,57.21013657
60.58648446,60.35205339
60.98049431,60.62151439
61.68507601,61.03652007
61.99117999,61.79065488
62.16479741,62.02518717
62.94518632,62.18943451
63.43181464,63.08381535
64.39079293,63.49810022
64.69397256,64.56719329
65.5696348,64.7199394
66.20400265,65.74987322
66.3955989,66.3036896
66.75272939,66.41646175
67.73967959,66.83160698
69.2634288,67.95964749
70.67095269,69.58937413
71.27783428,70.9498503
71.55369578,71.3650199
72.76433639,71.60537134
73.19286643,73.09122397
73.57437715,73.22237553
73.93272911,73.67952049
74.01272573,74.01051216
74.23256508,74.01342475
75.13482544,74.30367684
75.83901539,75.41187497
76.23990324,75.98521781
77.28075905,76.32938731
77.74387351,77.62377063
78.25329672,77.78829512
78.50324546,78.42967664
78.57825018,78.53185556
78.73957853,78.59674314
79.43395727,78.79791975
79.94619628,79.70010063
80.48162883,80.05166584
81.7498564,80.67031762
82.91390248,82.23486658
84.63577467,83.22615987
85.39735536,85.29912281
85.50692805,85.44465252
85.72264267,85.53760108
85.82619761,85.81585911
85.90328923,85.83152351
86.09029162,85.9410895
86.54317069,86.17063122
86.93822048,86.7482118
87.39897272,87.04510036
87.68432044,87.60237966
88.63999189,87.73244439
89.21355232,89.18452039
89.65977615,89.23134608
90.02493804,89.92798034
90.52373186,90.08692738
92.13143303,90.80891826
93.17019394,93.01310955
93.49220007,93.27711693
93.79187996,93.64166463
93.95819568,93.89844297
94.25922316,94.00146488
94.53725912,94.44974014
94.86377773,94.6032822
95.12142095,95.06433623
95.48512607,95.16627323
95.96865355,95.74078284
96.89994002,96.15509322
97.79754112,97.5217846
98.2750352,98.03244481
98.50959255,98.4858848
98.9270266,98.5306164
99.33575561,99.28568345
99.73456791,99.38197607
100.0889996,100.0666204
100.1862453,100.1105012
100.5714731,100.2604895
100.9042455,100.8824567
101.9191838,100.9264745
103.426775,102.9524118
103.9572632,103.9304803
104.0882878,103.9862779
104.3191649,104.2010355
104.7577828,104.4523745
105.1626634,105.1091664
105.2754609,105.2254642
105.5531718,105.3353471
105.9189885,105.8194019
106.1073459,106.0431919
106.1902312,106.1889965
106.5495451,106.1918349
107.8242677,107.0237191
109.1038722,108.9073627
109.4105137,109.3752424
109.7517975,109.4602336
110.3298427,110.1713652
110.6674654,110.5626676
110.8855837,110.824662
111.5276984,110.9788942
112.6816743,112.3860846
113.3514049,113.1538501
113.9018564,113.6737312
114.3017422,114.282065
114.6079156,114.3352466
115.1074878,115.082285
115.1765502,115.1522927
115.2664484,115.2206238
115.8182017,115.3515512
116.8253428,116.7041613
117.1727391,117.0605774
117.402395,117.3953883
117.6141205,117.4166207
118.0544554,118.0243125
118.1422111,118.1185093
118.2723059,118.1937531
118.6101033,118.4471493
119.284568,118.9814246
120.3289674,119.9919025
121.4599193,121.1344955
122.2973398,122.2566464
122.4145219,122.3994303
122.5589123,122.4533288
122.8706719,122.8372691
123.3408749,122.9609833
124.563707,124.3945365
125.0901382,125.0451923
125.2932534,125.2214508
125.8437984,125.5086612
126.9856319,126.8765681
127.7736187,127.3310008
129.2499285,129.2144814
129.6420852,129.3685995
130.635173,130.5840917
130.9042956,130.8162797
131.5735736,131.2256562
133.0587637,132.8824058
133.8836581,133.7426884
134.792284,134.4475368
136.229682,136.2154713
136.3001827,136.2902642
136.4347863,136.3438778
137.1390636,136.8489251
138.5660038,138.5068593
139.07366,138.854768
140.4792637,140.1813862
142.0599541,142.0431207
142.4038035,142.1517235
143.8987659,143.8322566
144.3005941,144.2909411
144.6703308,144.3598909
146.6919829,146.6594455
147.033959,146.9097329
147.9544178,147.9035413
148.514583,148.3275119
150.1818514,149.954217
152.1136455,152.0236206
152.9004418,152.8810004
153.1081558,153.0754143
153.5056656,153.4200612
154.646275,154.371221
157.7016458,157.6071502
158.8228451,158.7883443
159.4061527,159.2483547
161.5065374,161.5026113
161.6056827,161.5630132
162.4888173,162.2741723
166.2191855,166.1768076
167.0655758,167.0243652
167.9698241,167.9401559
168.8339777,168.6818605
173.1539895,173.0280642
177.3489237,177.2255754
182.2417165,182.1595059
186.3663879,186.2700355
192.7598263,192.6935286
199.475598,199.3233018
229.7825427,229.7825427
